,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3,TWDN-WUR-124-A1,TWDN-WUR-124-A2
CHPF2,8.43069024168681,3.586620470995,15.1170624084559,19.1042299494284,22.5823479431715,9.99402357390281,4.48616773874916
CHPT1,57.6097166515266,25.106343296965,104.99486981873,77.508590080538,93.1521852655825,75.9545791616613,48.4104369420245
CHRAC1,18.2664955236548,64.55916847791,10.4445158458422,21.2875705150773,25.405141436068,17.9892424330251,2.94614000753676
CHRD,9.13324776182738,0,7.42110336415107,5.45835141412239,0,0,7.96796956583806
CHRDL1,0,78.90565036189,1.09942272061497,2.7291757070612,0,0,3.41484409964488
CHRDL2,0,0,2.47370112138369,3.82084598988568,4.23419023934466,0,0.937408184216242
CHRFAM7A,0.702557520140568,3.586620470995,1.9239897610762,0.545835141412239,2.82279349289644,0,7.63318092861797
CHRM1,0,0,0.274855680153743,0,0,0,0.0669577274440173
CHRM2,0,0,0,0,0,0,0
CHRM3,190.393087958094,10.759861412985,42.877486103984,25.6542516463752,18.3481577038269,307.815926076206,212.657742362199
CHRM4,0,0,0,0,0,0,0
CHRM5,1.40511504028114,17.933102354975,3.57312384199866,1.63750542423672,5.64558698579288,0,3.95050591919702
CHRNA1,0,0,0,0,0,0,0
CHRNA10,2.1076725604217,0,0,0,0,0,0.602619546996156
CHRNA2,0,0,0,2.18334056564896,0,0,0
CHRNA3,0,0,0.549711360307487,0,0,0,0
CHRNA4,0,3.586620470995,0,1.09167028282448,0,5.99641414434168,0.401746364664104
CHRNA5,0,3.586620470995,4.12283520230615,1.09167028282448,4.23419023934466,0,0.0669577274440173
CHRNA6,0.702557520140568,0,0,0,0,0,0.468704092108121
CHRNA7,9.83580528196795,3.586620470995,7.42110336415107,5.45835141412239,1.41139674644822,5.99641414434168,14.3289536730197
CHRNA9,0,0,1.09942272061497,1.09167028282448,1.41139674644822,0,0.133915454888035
CHRNB1,2.1076725604217,3.586620470995,7.42110336415107,8.18752712118359,4.23419023934466,5.99641414434168,2.41047818798462
